RowID,Name,smiles-joint,cation,anion,econd_15,econd_20,econd_25,econd_30,econd_40,econd_50,econd_60,econd_70
IL1930,"3,3-(((oxybis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(1-butyl-1H-imidazol-3-ium) dicyanamide",CCCCn1cc[n+](CCOCCOCCOCC[n+]2ccn(CCCC)c2)c1.N#C[N-]C#N.N#C[N-]C#N,CCCCn1cc[n+](CCOCCOCCOCC[n+]2ccn(CCCC)c2)c1,N#C[N-]C#N,,,0.17,0.197,0.304,0.482,0.714,1.001
IL1931,"3,3-(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(1-butyl-1H-imidazol-3-ium) dicyanamide",CCCCn1cc[n+](CCOCCOCCOCCOCC[n+]2ccn(CCCC)c2)c1.N#C[N-]C#N.N#C[N-]C#N,CCCCn1cc[n+](CCOCCOCCOCCOCC[n+]2ccn(CCCC)c2)c1,N#C[N-]C#N,,,0.131,0.194,0.325,0.582,0.828,1.117
IL1932,"3,3-(oxybis(ethane-2,1-diyl))bis(1-butyl-1H-imidazol-3-ium) dicyanamide",CCCCn1cc[n+](CCOCC[n+]2ccn(CCCC)c2)c1.N#C[N-]C#N.N#C[N-]C#N,CCCCn1cc[n+](CCOCC[n+]2ccn(CCCC)c2)c1,N#C[N-]C#N,,,0.232,0.304,0.444,0.743,1.057,1.464
IL1933,"3,3-((ethane-1,2-diylbis(oxy))bis(ethane-2,1-diyl))bis(1-butyl-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl) amide",CCCCn1cc[n+](CCOCCOCC[n+]2ccn(CCCC)c2)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCn1cc[n+](CCOCCOCC[n+]2ccn(CCCC)c2)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.079,0.104,0.165,0.262,0.377,0.529
IL1934,"3,3-(oxybis(ethane-2,1-diyl))bis(1-butyl-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCOCC[n+]2ccn(CCCC)c2)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCn1cc[n+](CCOCC[n+]2ccn(CCCC)c2)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.065,0.082,0.14,0.216,0.317,0.444
IL1935,"1,1-(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(1-methylpyrrolidin-1-ium) bis((trifluoromethyl)sulfonyl)amide",C[N+]1(CCCC1)CCOCCOCCOCCOCC[N+]2(C)CCCC2.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C[N+]1(CCCC1)CCOCCOCCOCCOCC[N+]2(C)CCCC2,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.094,0.114,0.157,0.223,0.332,0.452
IL1936,"3,3-(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(1-butyl-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl) amide",CCCCn1cc[n+](CCOCCOCCOCCOCC[n+]2ccn(CCCC)c2)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCn1cc[n+](CCOCCOCCOCCOCC[n+]2ccn(CCCC)c2)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.07,0.095,0.154,0.238,0.343,0.482
IL1937,"1,1-(((oxybis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(1-methylpyrrolidin-1-ium) bis((trifluoromethyl)sulfonyl) amide",C[N+]1(CCCC1)CCOCCOCCOCC[N+]2(C)CCCC2.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C[N+]1(CCCC1)CCOCCOCCOCC[N+]2(C)CCCC2,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.099,0.121,0.177,0.264,0.359,0.473
IL1938,"3,3-(((oxybis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(1-butyl-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCOCCOCCOCC[n+]2ccn(CCCC)c2)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCn1cc[n+](CCOCCOCCOCC[n+]2ccn(CCCC)c2)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.072,0.096,0.154,0.229,0.343,0.475
IL1949,"3,3'-(propane-1,3-diyl)bis(1-methyl-1H-imidazol-3-ium) bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.044,0.072,0.131,0.204,0.305,0.428
IL1969,"(oxybis(ethane-2,1-diyl))bis(diethyl sulfonium) bis((trifluoromethyl)sulfonyl) amide",CC[S+](CC)CCOCC[S+](CC)CC.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CC[S+](CC)CCOCC[S+](CC)CC,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.25,0.352,0.52,0.561,0.77,1.017
IL1970,"((ethane-1,2-diylbis(oxy))bis(ethane-2,1-diyl))bis(diethylsulfonium) bis((trifluoromethyl)sulfonyl) amide",CC[S+](CC)CCOCCOCC[S+](CC)CC.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CC[S+](CC)CCOCCOCC[S+](CC)CC,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.091,0.11,0.241,0.284,0.334,0.453
IL1971,"(((oxybis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(diethylsulfonium) bis((trifluoromethyl) sulfonyl) amide",CC[S+](CC)CCOCCOCCOCC[S+](CC)CC.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CC[S+](CC)CCOCCOCCOCC[S+](CC)CC,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.13,0.155,0.253,0.384,0.554,0.741
IL1972,"(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(diethylsulfonium) bis((trifluoromethyl)sulfonyl)amide",CC[S+](CC)CCOCCOCCOCCOCC[S+](CC)CC.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CC[S+](CC)CCOCCOCCOCCOCC[S+](CC)CC,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.238,0.295,0.415,0.645,0.851,1.139
IL1973,"((ethane-1,2-diylbis(oxy))bis(ethane-2,1-diyl))bis(diethylsulfonium) dicyanamide",CC[S+](CC)CCOCCOCC[S+](CC)CC.N#C[N-]C#N.N#C[N-]C#N,CC[S+](CC)CCOCCOCC[S+](CC)CC,N#C[N-]C#N,,,0.067,0.074,0.138,0.229,0.41,0.54
IL1974,"(((oxybis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(diethylsulfonium) dicyanamide",CC[S+](CC)CCOCCOCCOCC[S+](CC)CC.N#C[N-]C#N.N#C[N-]C#N,CC[S+](CC)CCOCCOCCOCC[S+](CC)CC,N#C[N-]C#N,,,0.143,0.22,0.442,0.621,0.76,1.154
IL1975,"(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(diethylsulfonium) dicyanamide",CC[S+](CC)CCOCCOCCOCCOCC[S+](CC)CC.N#C[N-]C#N.N#C[N-]C#N,CC[S+](CC)CCOCCOCCOCCOCC[S+](CC)CC,N#C[N-]C#N,,,0.339,0.41,0.621,0.942,1.26,1.664
IL1976,"3,3'-((ethane-1,2-diylbis(oxy))bis(ethane-2,1-diyl))bis(1-butyl-1H-imidazol-3-ium) dicyanamide",CCCCn1cc[n+](CCOCCOCC[n+]2ccn(CCCC)c2)c1.N#C[N-]C#N.N#C[N-]C#N,CCCCn1cc[n+](CCOCCOCC[n+]2ccn(CCCC)c2)c1,N#C[N-]C#N,,,0.154,0.184,0.296,0.456,0.704,1.015
IL1977,"1,1'-(3,6,9,12-tetraoxatetradecane-1,14-diyl)bis(1-methylpyrrolidin-1-ium) dicyanamide",C[N+]1(CCCC1)CCOCCOCCOCCOCC[N+]2(C)CCCC2.N#C[N-]C#N.N#C[N-]C#N,C[N+]1(CCCC1)CCOCCOCCOCCOCC[N+]2(C)CCCC2,N#C[N-]C#N,,,0.145,0.183,0.285,0.444,0.663,0.943
IL1978,"1,1'-(((oxybis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(1-methylpyrrolidin-1-ium) dicyanamide",C[N+]1(CCCC1)CCOCCOCCOCC[N+]2(C)CCCC2.N#C[N-]C#N.N#C[N-]C#N,C[N+]1(CCCC1)CCOCCOCCOCC[N+]2(C)CCCC2,N#C[N-]C#N,,,0.252,0.298,0.458,0.653,0.959,1.264
IL1979,"1,1'-((ethane-1,2-diylbis(oxy))bis(ethane-2,1-diyl))bis(1-methylpyrrolidin-1-ium) dicyanamide",C[N+]1(CCCC1)CCOCCOCC[N+]2(C)CCCC2.N#C[N-]C#N.N#C[N-]C#N,C[N+]1(CCCC1)CCOCCOCC[N+]2(C)CCCC2,N#C[N-]C#N,,,0.219,0.285,0.412,0.653,0.902,1.282
IL1980,"1,1'-(oxybis(ethane-2,1-diyl))bis(1-methylpyrrolidin-1-ium) dicyanamide",C[N+]1(CCCC1)CCOCC[N+]2(C)CCCC2.N#C[N-]C#N.N#C[N-]C#N,C[N+]1(CCCC1)CCOCC[N+]2(C)CCCC2,N#C[N-]C#N,,,0.042,0.065,0.166,0.376,0.614,0.798
IL1981,"1,1'-((ethane-1,2-diylbis(oxy))bis(ethane-2,1-diyl))bis(1-methylpyrrolidin-1-ium) bis((trifluoromethyl)sulfonyl) amide",C[N+]1(CCCC1)CCOCCOCC[N+]2(C)CCCC2.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C[N+]1(CCCC1)CCOCCOCC[N+]2(C)CCCC2,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.134,0.166,0.256,0.359,0.458,0.587
IL1982,"1,1'-(oxybis(ethane-2,1-diyl))bis(1-methylpyrrolidin-1-ium) bis((trifluoromethyl)sulfonyl)amide",C[N+]1(CCCC1)CCOCC[N+]2(C)CCCC2.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C[N+]1(CCCC1)CCOCC[N+]2(C)CCCC2,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.121,0.154,0.23,0.381,0.56,0.716
IL2015,"3,3'-(1,5-pentanediyl)bis[1-methylimidazolium] 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C[n+]1ccn(CCCCCn2cc[n+](C)c2)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C[n+]1ccn(CCCCCn2cc[n+](C)c2)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.06,0.082,0.141,0.21,0.304,0.491
IL0104,tributylmethylphosphonium methyl sulfate,CCCC[P+](C)(CCCC)CCCC.CO[S]([O-])(=O)=O,CCCC[P+](C)(CCCC)CCCC,CO[S]([O-])(=O)=O,,0.00749,,0.0158,0.0278,0.0483,0.0882,0.139
IL0182,1-octylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCC[n+]1ccccc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCCCC[n+]1ccccc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.056,,0.091,0.143,0.204,0.285,0.387
IL0420,1-methylpyridinium methylsulfate,C[n+]1ccccc1.CO[S]([O-])(=O)=O,C[n+]1ccccc1,CO[S]([O-])(=O)=O,,0.287,,0.45,0.683,0.986,1.357,1.75
IL1505,1-(3-cyanopropyl)-3-methylimidazolium cyanocyanamide,C[n+]1ccn(CCCC#N)c1.N#C[N-]C#N,C[n+]1ccn(CCCC#N)c1,N#C[N-]C#N,,0.272,,0.64,1.156,1.851,2.514,3.53
IL1572,N-butyronitrile pyridinium bis(trifluoromethanesulfonyl)imide,N#CCCC[n+]1ccccc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,N#CCCC[n+]1ccccc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.065,,0.145,0.251,0.425,0.565,0.784
IL1782,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.0367,,0.0743,0.123,0.187,0.279,0.405
IL0043,trihexyl(tetradecyl)phosphonium acetate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CC([O-])=O,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC([O-])=O,,,,0.00767,0.01292,0.0209,0.0317,0.0458
IL0224,trihexyl(tetradecyl)phosphonium octanoate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCCCCCC([O-])=O,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCC([O-])=O,,,,0.00345,0.0057,0.0091,0.01369,0.01977
IL0225,trihexyl(tetradecyl)phosphonium hexanoate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCCCC([O-])=O,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCC([O-])=O,,,,0.00454,0.00765,0.0118,0.018,0.026
IL0226,trihexyl(tetradecyl)phosphonium butyrate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCC([O-])=O,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCC([O-])=O,,,,0.00631,0.01063,0.01719,0.0261,0.0377
IL0237,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,CCCCn1cc[n+](C)c1C,F[B-](F)(F)F,,,,0.0758,0.1449,0.254,0.415,0.639
IL0269,"1-butyl-2,3-dimethylimidazolium azide",CCCCn1cc[n+](C)c1C.[N-]=[N+]=[N-],CCCCn1cc[n+](C)c1C,[N-]=[N+]=[N-],,,,0.0488,0.1118,0.2192,0.383,0.614
IL0366,tributylmethylammonium phenyltrifluoroborate,CCCC[N+](C)(CCCC)CCCC.F[B-](F)(F)c1ccccc1,CCCC[N+](C)(CCCC)CCCC,F[B-](F)(F)c1ccccc1,,,,0.0111,0.022,0.042,0.076,0.131
IL0367,1-butyl-1-methylpiperidinium phenyltrifluoroborate,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)c1ccccc1,CCCC[N+]1(C)CCCCC1,F[B-](F)(F)c1ccccc1,,,,0.0329,0.064,0.114,0.197,0.321
IL0368,1-butyl-1-methylpyrrolidinium phenyltrifluoroborate,CCCC[N+]1(C)CCCC1.F[B-](F)(F)c1ccccc1,CCCC[N+]1(C)CCCC1,F[B-](F)(F)c1ccccc1,,,,0.1445,0.251,0.36,0.531,0.739
IL0369,1-butylpyridinium phenyltrifluoroborate,CCCC[n+]1ccccc1.F[B-](F)(F)c1ccccc1,CCCC[n+]1ccccc1,F[B-](F)(F)c1ccccc1,,,,0.2155,0.325,0.487,0.698,0.917
IL0370,1-ethyl-3-methylimidazolium phenyltrifluoroborate,CCn1cc[n+](C)c1.F[B-](F)(F)c1ccccc1,CCn1cc[n+](C)c1,F[B-](F)(F)c1ccccc1,,,,0.6885,0.944,1.241,1.608,2.113
IL0371,1-butyl-3-methylimidazolium phenyltrifluoroborate,CCCCn1cc[n+](C)c1.F[B-](F)(F)c1ccccc1,CCCCn1cc[n+](C)c1,F[B-](F)(F)c1ccccc1,,,,0.2415,0.362,0.5325,0.717,0.939
IL0487,1-butyl-3-methylimidazolium glycinate,CCCCn1cc[n+](C)c1.NCC([O-])=O,CCCCn1cc[n+](C)c1,NCC([O-])=O,,,,0.0075,0.0187,0.0403,0.0786,0.14
IL0565,1-butyl-3-methylimidazolium lactate,CCCCn1cc[n+](C)c1.CC(O)C([O-])=O,CCCCn1cc[n+](C)c1,CC(O)C([O-])=O,,,,0.0371,0.0762,0.138,0.229,0.36
IL0566,1-butyl-3-methylimidazolium glycolate,CCCCn1cc[n+](C)c1.OCC([O-])=O,CCCCn1cc[n+](C)c1,OCC([O-])=O,,,,0.0586,0.1183,0.211,0.35,0.531
IL0567,3-butyl-1-methylimidazolium benzoate,CCCCn1cc[n+](C)c1.[O-]C(=O)c1ccccc1,CCCCn1cc[n+](C)c1,[O-]C(=O)c1ccccc1,,,,0.0163,0.0372,0.0736,0.131,0.213
IL0587,trihexyl(isobutyl)phosphonium bromide,CCCCCC[P+](CCCCCC)(CCCCCC)CC(C)C.[Br-],CCCCCC[P+](CCCCCC)(CCCCCC)CC(C)C,[Br-],,,,0.00069,0.0012,0.0026,0.0049,0.0071
IL0659,1-butylpyrrolidinium bis(trifluoromethylsulfonyl)amide,CCCC[NH+]1CCCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCC[NH+]1CCCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,,0.367,0.53,0.732,0.965,1.229
IL1578,3-butyl-1-methyl-1H-imidazolium formate,CCCCn1cc[n+](C)c1.[O-]C=O,CCCCn1cc[n+](C)c1,[O-]C=O,,,,0.1909,0.3193,0.4983,0.7383,1.04
IL1579,3-butyl-1-methyl-1H-imidazolium propanoate,CCCCn1cc[n+](C)c1.CCC([O-])=O,CCCCn1cc[n+](C)c1,CCC([O-])=O,,,,0.07028,0.1201,0.1984,0.3057,0.4471
IL1580,3-butyl-1-methyl-1H-imidazolium butanoate,CCCCn1cc[n+](C)c1.CCCC([O-])=O,CCCCn1cc[n+](C)c1,CCCC([O-])=O,,,,0.04102,0.07522,0.1291,0.2084,0.3146
IL1632,1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-(trifluoromethyl)phenyl)borate,CCCCn1cc[n+](C)c1.F[B-](F)(F)c1cccc(c1)C(F)(F)F,CCCCn1cc[n+](C)c1,F[B-](F)(F)c1cccc(c1)C(F)(F)F,,,,0.189,0.291,0.43,0.686,0.943
IL1634,1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-fluorophenyl)borate,CCCCn1cc[n+](C)c1.Fc1ccc(cc1)[B-](F)(F)F,CCCCn1cc[n+](C)c1,Fc1ccc(cc1)[B-](F)(F)F,,,,0.189,0.291,0.43,0.686,0.943
IL1636,1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(2-fluorophenyl)borate,CCCCn1cc[n+](C)c1.Fc1ccccc1[B-](F)(F)F,CCCCn1cc[n+](C)c1,Fc1ccccc1[B-](F)(F)F,,,,0.189,0.291,0.43,0.686,0.943
IL1637,1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(4-methoxyphenyl)borate,CCCCn1cc[n+](C)c1.COc1ccc(cc1)[B-](F)(F)F,CCCCn1cc[n+](C)c1,COc1ccc(cc1)[B-](F)(F)F,,,,0.072,0.135,0.228,0.364,0.538
IL1639,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,CCCCn1cc[n+](C)c1.COc1ccccc1[B-](F)(F)F,CCCCn1cc[n+](C)c1,COc1ccccc1[B-](F)(F)F,,,,0.022,0.051,0.102,0.185,0.313
IL1908,pyrrolidinium bis(trifluoromethanesulfonyl)imide,C1CC[NH2+]C1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C1CC[NH2+]C1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,,0.366,0.539,0.749,1.001,1.287
IL1909,piperidinium bis(trifluoromethanesulfonyl)imide,C1CC[NH2+]CC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C1CC[NH2+]CC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,,0.123,0.207,0.321,0.468,0.649
IL0141,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCCCCCCCC[n+]1c[nH]cc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.0197,,0.0515,0.0767,0.118,0.164
IL0460,4-ethyl-4-morpholinium tetrafluoroborate,CC[NH+]1CCOCC1.F[B-](F)(F)F,CC[NH+]1CCOCC1,F[B-](F)(F)F,,,,,0.000507,0.00081,0.001135,0.001578
IL0663,"N,N-dimethylacetamidium bis(trifluoromethanesulfonyl)amide",C[NH+](C)C(C)=O.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C[NH+](C)C(C)=O,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,,,0.403,0.574,0.782,1.024
IL1525,N-methylpyrrolidone tetrafluoroborate,C[NH+]1CCCC1=O.F[B-](F)(F)F,C[NH+]1CCCC1=O,F[B-](F)(F)F,,,,,0.00032,0.000509,0.000732,0.001012
IL1650,tetraethylammonium difluoromono(oxalato)borate,CC[N+](CC)(CC)CC.F[B-]1(F)OC(=O)C(=O)O1,CC[N+](CC)(CC)CC,F[B-]1(F)OC(=O)C(=O)O1,,,,,0.3212,0.4746,0.6652,0.8889
IL1955,N-octylethylenediammonium trifluoroacetate,CCCCCCCC[NH2+]CC[NH3+].[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F,CCCCCCCC[NH2+]CC[NH3+],[O-]C(=O)C(F)(F)F,,,,,0.0475,0.0778,0.113,0.156
IL0354,"4-methyl-1-propyl-1,2,4-triazolium trifluoromethanesulfonate",CCCn1c[n+](C)cn1.[O-][S](=O)(=O)C(F)(F)F,CCCn1c[n+](C)cn1,[O-][S](=O)(=O)C(F)(F)F,,,0.2076,0.267,,0.613,0.851,1.1446
IL0356,"4-methyl-1-propyl-1,2,4-triazolium nitrate",CCCn1c[n+](C)cn1.[O-][N+]([O-])=O,CCCn1c[n+](C)cn1,[O-][N+]([O-])=O,,,0.1798,0.2233,,0.472,0.638,0.842
IL0052,1-ethyl-3-methylimidazolium hexafluorophosphate,CCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,,,,0.583,,1.11,1.71,1.95
IL0120,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,0.000088,0.000191,0.000677,0.00184,0.032,,0.0813,0.119
IL0459,1-methylpiperidinium tetrafluoroborate,C[NH+]1CCCCC1.F[B-](F)(F)F,C[NH+]1CCCCC1,F[B-](F)(F)F,,,,,0.001067,,0.001917,0.00259
IL0127,1-ethyl-3-methylimidazolium iodide,CCn1cc[n+](C)c1.[I-],CCn1cc[n+](C)c1,[I-],,,,,,,0.633,0.871
IL1967,N-hexylethylenediammonium trifluoromethanesulfonate,CCCCCC[NH2+]CC[NH3+].[O-][S](=O)(=O)C(F)(F)F.[O-][S](=O)(=O)C(F)(F)F,CCCCCC[NH2+]CC[NH3+],[O-][S](=O)(=O)C(F)(F)F,,,,,,,0.168,0.237
IL1968,N-octylethylenediammonium trifluoromethanesulfonate,CCCCCCCC[NH2+]CC[NH3+].[O-][S](=O)(=O)C(F)(F)F.[O-][S](=O)(=O)C(F)(F)F,CCCCCCCC[NH2+]CC[NH3+],[O-][S](=O)(=O)C(F)(F)F,,,,,,,0.105,0.155
IL1337,N-butyronitrilepyridinium dicyanamide,N#CCCC[n+]1ccccc1.N#C[N-]C#N,N#CCCC[n+]1ccccc1,N#C[N-]C#N,,0.391,0.507,0.971,1.572,2.436,,4.117
IL0489,1-allyl-3-(2-methoxyethyl)-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,COCC[n+]1ccn(CC=C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COCC[n+]1ccn(CC=C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,,,0.627,0.828,,1.332
IL0610,diethylmethylammonium trifluoromethanesulfonate,CC[NH+](C)CC.[O-][S](=O)(=O)C(F)(F)F,CC[NH+](C)CC,[O-][S](=O)(=O)C(F)(F)F,,,0.769,0.833,,1.45,,2.15
IL0372,1-butyl-3-methyl-1H-imidazol-3-ium (3-cyanophenyl)trifluoroborate,CCCCn1cc[n+](C)c1.F[B-](F)(F)c1cccc(c1)C#N,CCCCn1cc[n+](C)c1,F[B-](F)(F)c1cccc(c1)C#N,,,,0.083,,0.27,,0.661
IL0608,N-allyl-N-methylprop-2-en-1-aminium trifluoromethanesulfonate,C[NH+](CC=C)CC=C.[O-][S](=O)(=O)C(F)(F)F,C[NH+](CC=C)CC=C,[O-][S](=O)(=O)C(F)(F)F,,,,0.469,,0.893,,1.43
IL0609,"N,N-dimethylprop-2-en-1-aminium trifluoromethanesulfonate",C[NH+](C)CC=C.[O-][S](=O)(=O)C(F)(F)F,C[NH+](C)CC=C,[O-][S](=O)(=O)C(F)(F)F,,,,0.968,,1.74,,2.65
IL0611,"N,N-diethylpropan-1-aminium trifluoromethanesulfonate",CCC[NH+](CC)CC.[O-][S](=O)(=O)C(F)(F)F,CCC[NH+](CC)CC,[O-][S](=O)(=O)C(F)(F)F,,,,0.384,,0.71,,1.13
IL0612,"N,N-diethylprop-2-en-1-aminium trifluoromethanesulfonate",CC[NH+](CC)CC=C.[O-][S](=O)(=O)C(F)(F)F,CC[NH+](CC)CC=C,[O-][S](=O)(=O)C(F)(F)F,,,,0.419,,0.785,,1.26
